SimTime,COG Pos.x [m],COG Pos.y [m],COG Pos.z [m],Port Pos.x [m],Port Pos.y [m],Port Pos.z [m],COG Vel.x [m],COG Vel.y [m],COG Vel.z [m],Port Vel.x [m],Port Vel.y [m],Port Vel.z [m],Rot Angle.x [deg],Rot Angle.y [deg],Rot Angle.z [deg],Rot. Rate.x [deg/s],Rot. Rate.y [deg/s],Rot. Rate.z [deg/s],Rot. Rate.x [deg/s] (VLCS),Rot. Rate.y [deg/s] (VLCS),Rot. Rate.Z [deg/s] (VLCS),Tank mass [kg],THC.z,THC.y,THC.x,RHC.x,RHC.y,RHC.z,MFDLeft,MFDRight,MyROT.m11,MyROT.m12,MyROT.m13,MyROT.m21,MyROT.m22,MyROT.m23,MyROT.m31,MyROT.m32,MyROT.m33,TgtRot.m11,TgtRot.m12,TgtRot.m13,TgtRot.m21,TgtRot.m22,TgtRot.m23,TgtRot.m31,TgtRot.m32,TgtRot.m33,MyAngVel.x,MyAngVel.y,MyAngVel.z,TgtAngVel.x,TgtAngVel.y,TgtAngVel.z,RelPos.x,RelPos.y,RelPos.z,RelVel.x,RelVel.y,RelVel.z,MySs.x,MySs.y,MySs.z,TgtSs.x,TgtSs.y,TgtSs.z,MyLVPos.x,MyLVPos.y,MyLVPos.z,MyLVVel.x,MyLVVel.y,MyLVVel.z,TgtLVPos.x,TgtLVPos.y,TgtLVPos.z,TgtLVVel.x,TgtLVVel.y,TgtLVVel.z,MyDockPos.x,MyDockPos.y,MyDockPos.z,MyDockDir.x,MyDockDir.y,MyDockDir.z,MyDockRot.x,MyDockRot.y,MyDockRot.z,TgtDockPos.x,TgtDockPos.y,TgtDockPos.z,TgtDockDir.x,TgtDockDir.y,TgtDockDir.z,TgtDockRot.x,TgtDockRot.y,TgtDockRot.z,PeriscopePos.x,PeriscopePos.y,PeriscopePos.z,VLCStoISSTPLCS.m11,m12,m13,m21,m22,m23,m31,m32,m33,viewPointInt.x,viewPointInt.y,viewPointInt.z,Lateral Offset,Lateral Velocity,Ideal Approach Vel,Angle to Port,Approach Cone,Max Rot Angle,Max Rot Velocity,Shifted_SimTime
29.9087,81.574,-30.319,3.151,78.025,-28.539,2.98,-0.062,-0.151,-0.022,-0.059,-0.145,-0.022,-0.142,-2.458,25.543,0.002,0.001,0.093,0.0,0.0,0.0,875.718,-0.0,0.0,-0.0,0.0,0.0,-0.313,0.0,0.0,0.6804,-0.5948,-0.428,-0.3584,0.2394,-0.9024,0.6392,0.7674,-0.0503,0.9864,-0.0489,-0.1567,-0.1632,-0.3987,-0.9024,-0.0183,0.9158,-0.4013,0.0,0.0,0.0,-0.0017,-0.0017,0.0,38.7833,114.457,21.6065,-0.0858,-0.0142,0.1149,0.0,0.0435,-0.3725,0.0,0.0,0.0,4137657.4918,3213638.695,4225089.2706,-3219.4067,-3679.2705,5947.9461,4137618.7085,3213524.238,4225067.664,-3219.3209,-3679.2563,5947.8312,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.701,-31.684,3.1386,0.0397,0.4308,-0.9016,-0.0162,0.9024,0.4304,-0.9991,0.0024,-0.0429,0.0,6.8385,-0.7011,30.482299158692083,0.15259423318068083,-0.40787,7.347137854973121,14.383697124312322,,,30.1204
30.1204,81.561,-30.351,3.146,78.013,-28.569,2.976,-0.062,-0.151,-0.022,-0.061,-0.148,-0.022,-0.141,-2.458,25.558,0.004,0.002,0.046,-0.001,0.0,0.0,875.659,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5949,-0.4279,-0.3584,0.2393,-0.9024,0.6392,0.7674,-0.0504,0.9865,-0.049,-0.1564,-0.1628,-0.3991,-0.9024,-0.0182,0.9156,-0.4016,-0.0009,0.0,0.0,-0.0017,-0.0017,0.0,38.7657,114.4541,21.63,-0.0858,-0.0142,0.1149,0.0,0.0435,-0.3725,0.0,0.0,0.0,4136997.2199,3212884.1505,4226308.8152,-3220.5159,-3680.1319,5946.8132,4136958.4542,3212769.6965,4226287.1852,-3220.4301,-3680.1177,5946.6983,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6875,-31.7158,3.1334,0.0397,0.4311,-0.9015,-0.0162,0.9023,0.4308,-0.999,0.0025,-0.0429,0.0,6.8438,-0.7065,30.513611995304654,0.15259423318068083,-0.40780500000000003,7.35722268216098,14.381404873563113,,,30.3273
30.3273,81.548,-30.382,3.142,78.0,-28.6,2.971,-0.062,-0.151,-0.022,-0.062,-0.151,-0.022,-0.14,-2.458,25.563,0.006,0.002,-0.003,-0.002,0.0,0.0,875.597,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.595,-0.4278,-0.3584,0.239,-0.9025,0.6392,0.7674,-0.0506,0.9865,-0.049,-0.156,-0.1625,-0.3994,-0.9023,-0.0181,0.9155,-0.402,-0.0017,0.0,0.0,-0.0017,-0.0017,0.0,38.7477,114.4511,21.6543,-0.0857,-0.0142,0.115,0.0,0.0435,-0.3725,0.0,0.0,0.0,4136316.701,3212106.5557,4227565.0751,-3221.6585,-3681.0192,5945.6457,4136277.9534,3211992.1046,4227543.4208,-3221.5727,-3681.0051,5945.5307,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6741,-31.7466,3.1295,0.0397,0.4313,-0.9014,-0.0162,0.9022,0.431,-0.999,0.0024,-0.0429,0.0,6.8283,-0.7083,30.54403522784768,0.15259423318068083,-0.40774,7.336163636584683,14.379112622813903,,,30.5423
30.5423,81.534,-30.415,3.137,77.986,-28.633,2.967,-0.062,-0.151,-0.022,-0.064,-0.155,-0.022,-0.138,-2.458,25.557,0.008,0.003,-0.051,-0.003,0.0,0.0,875.536,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5952,-0.4275,-0.3584,0.2386,-0.9026,0.6392,0.7673,-0.0509,0.9866,-0.0491,-0.1556,-0.1622,-0.3997,-0.9022,-0.0179,0.9153,-0.4023,-0.0025,0.0,0.0,-0.0017,-0.0017,0.0,38.73,114.4481,21.6779,-0.0857,-0.0142,0.115,0.0,0.0435,-0.3725,0.0,0.0,0.0,4135650.8621,3211345.8198,4228793.5649,-3222.7758,-3681.8869,5944.5034,4135612.132,3211231.3717,4228771.887,-3222.6901,-3681.8728,5944.3884,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6601,-31.7794,3.1244,0.0397,0.4313,-0.9013,-0.0163,0.9021,0.4311,-0.999,0.0025,-0.0429,0.0,6.7973,-0.7174,30.576346969512233,0.15259423318068083,-0.40767000000000003,7.311749122268524,14.376644045083985,,,30.755
30.755,81.521,-30.447,3.132,77.972,-28.667,2.962,-0.062,-0.152,-0.022,-0.066,-0.158,-0.022,-0.136,-2.458,25.54,0.01,0.004,-0.102,-0.003,0.0,0.0,875.472,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5955,-0.4271,-0.3584,0.2381,-0.9027,0.6392,0.7673,-0.0514,0.9867,-0.0491,-0.1552,-0.1618,-0.4,-0.9021,-0.0178,0.9152,-0.4027,-0.0034,0.0,0.0,-0.0017,-0.0017,0.0,38.7118,114.445,21.7025,-0.0857,-0.0142,0.115,0.0,0.0435,-0.3725,0.0,0.0,0.0,4134956.1571,3210552.1939,4230074.6081,-3223.9411,-3682.7917,5943.3117,4134917.4453,3210437.7489,4230052.9056,-3223.8554,-3682.7775,5943.1966,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6471,-31.8116,3.1194,0.0397,0.4314,-0.9013,-0.0163,0.9023,0.4309,-0.9991,0.0025,-0.0428,0.0,6.7485,-0.7123,30.607666245566648,0.1535838533179839,-0.407605,7.255508203055913,14.374351794334773,,,30.9666
30.9666,81.508,-30.479,3.128,77.958,-28.7,2.957,-0.063,-0.152,-0.022,-0.067,-0.161,-0.022,-0.134,-2.458,25.514,0.011,0.005,-0.148,-0.004,0.0,0.0,875.413,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5958,-0.4267,-0.3584,0.2373,-0.9029,0.6392,0.7673,-0.052,0.9867,-0.0492,-0.1548,-0.1615,-0.4004,-0.902,-0.0176,0.915,-0.403,-0.0042,0.0,0.0,-0.0017,-0.0017,0.0,38.6937,114.442,21.7268,-0.0856,-0.0142,0.1151,0.0,0.0435,-0.3724,0.0,0.0,0.0,4134269.7725,3209768.1635,4231339.602,-3225.0917,-3683.6851,5942.1343,4134231.0788,3209653.7216,4231317.8753,-3225.0061,-3683.6709,5942.0192,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6346,-31.8438,3.1156,0.0396,0.431,-0.9014,-0.0163,0.9023,0.4308,-0.999,0.0024,-0.0429,0.0,6.6909,-0.7202,30.639089820032186,0.1535838533179839,-0.40753999999999996,7.213696712603447,14.372059543585562,,,31.1741
31.1741,81.495,-30.511,3.123,77.944,-28.734,2.953,-0.063,-0.152,-0.022,-0.069,-0.165,-0.022,-0.131,-2.459,25.478,0.013,0.006,-0.198,-0.005,0.0,0.0,875.351,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5962,-0.4261,-0.3584,0.2365,-0.9031,0.6392,0.7672,-0.0528,0.9868,-0.0493,-0.1544,-0.1612,-0.4007,-0.9019,-0.0175,0.9149,-0.4034,-0.0051,0.0,0.0,-0.0017,-0.0017,0.0,38.6759,114.4389,21.7508,-0.0856,-0.0142,0.1151,0.0,0.0435,-0.3724,0.0,0.0,0.0,4133588.103,3208989.6073,4232595.2114,-3226.2338,-3684.5718,5940.965,4133549.4272,3208875.1684,4232573.4606,-3226.1483,-3684.5576,5940.8499,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6221,-31.8762,3.1106,0.0397,0.4307,-0.9016,-0.0164,0.9026,0.4303,-0.999,0.0024,-0.0429,0.0,6.602,-0.7211,30.67041326751239,0.1535838533179839,-0.40747500000000003,7.156465955326941,14.369767292836354,,,31.3806
31.3806,81.482,-30.542,3.119,77.93,-28.768,2.948,-0.063,-0.153,-0.022,-0.07,-0.168,-0.022,-0.128,-2.459,25.432,0.015,0.006,-0.247,-0.006,0.0,0.0,875.289,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5967,-0.4254,-0.3584,0.2354,-0.9034,0.6392,0.7672,-0.0536,0.9868,-0.0493,-0.1541,-0.1608,-0.401,-0.9018,-0.0173,0.9147,-0.4037,-0.0059,0.0,0.0,-0.0017,-0.0017,0.0,38.6584,114.4359,21.7744,-0.0856,-0.0142,0.1152,0.0,0.0435,-0.3724,0.0,0.0,0.0,4132918.563,3208224.9908,4233827.8066,-3227.3551,-3685.4422,5939.8167,4132879.9046,3208110.5549,4233806.0322,-3227.2695,-3685.428,5939.7015,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.6101,-31.9077,3.1068,0.0397,0.4301,-0.9019,-0.0164,0.9028,0.4298,-0.999,0.0022,-0.0429,0.0,6.5056,-0.7242,30.7008456723915,0.1545736070614903,-0.40741,7.0883823579257825,14.367475042087143,,,31.5954
31.5954,81.468,-30.575,3.114,77.915,-28.805,2.943,-0.063,-0.153,-0.022,-0.072,-0.171,-0.022,-0.124,-2.459,25.374,0.017,0.007,-0.294,-0.007,0.0,0.0,875.229,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5973,-0.4246,-0.3584,0.2342,-0.9037,0.6392,0.7671,-0.0546,0.9869,-0.0494,-0.1537,-0.1605,-0.4014,-0.9017,-0.0172,0.9146,-0.404,-0.0068,0.0,0.0,-0.0017,-0.0017,0.0,38.6411,114.4329,21.7978,-0.0855,-0.0141,0.1152,0.0,0.0435,-0.3724,0.0,0.0,0.0,4132252.5094,3207464.4396,4235053.3212,-3228.4699,-3686.3076,5938.6744,4132213.8684,3207350.0066,4235031.5234,-3228.3844,-3686.2934,5938.5591,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5973,-31.9415,3.1018,0.0396,0.4293,-0.9022,-0.0164,0.9032,0.4291,-0.999,0.0022,-0.0429,0.0,6.3919,-0.7344,30.733168092469736,0.1545736070614903,-0.40734000000000004,7.004382698975652,14.365006464357226,,,31.8072
31.8072,81.455,-30.607,3.109,77.899,-28.841,2.939,-0.063,-0.153,-0.022,-0.074,-0.175,-0.022,-0.12,-2.459,25.306,0.019,0.008,-0.345,-0.008,0.0,0.0,875.166,-0.0,0.0,-0.0,0.0,0.0,-0.455,0.0,0.0,0.6804,-0.5979,-0.4237,-0.3584,0.2328,-0.9041,0.6392,0.767,-0.0558,0.9869,-0.0494,-0.1533,-0.1602,-0.4017,-0.9017,-0.017,0.9144,-0.4044,-0.0076,0.0,0.0,-0.0017,-0.0017,0.0,38.623,114.4298,21.8221,-0.0855,-0.0141,0.1153,0.0,0.0435,-0.3724,0.0,0.0,0.0,4131558.1906,3206671.7031,4236330.143,-3229.6315,-3687.2091,5937.4836,4131519.5675,3206557.2733,4236308.3209,-3229.546,-3687.195,5937.3684,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5855,-31.9742,3.097,0.0396,0.4284,-0.9027,-0.0164,0.9035,0.4281,-0.999,0.0021,-0.0429,0.0,6.2422,-0.7357,30.764497883111957,0.1545736070614903,-0.407275,6.906813831658467,14.362714213608013,,,32.0192
32.0192,81.442,-30.64,3.104,77.883,-28.879,2.934,-0.063,-0.153,-0.022,-0.075,-0.178,-0.022,-0.115,-2.459,25.227,0.021,0.009,-0.392,-0.008,0.0,0.0,875.106,-0.0,0.0,-0.0,0.0,0.0,-0.408,0.0,0.0,0.6804,-0.5986,-0.4227,-0.3584,0.2313,-0.9045,0.6392,0.7669,-0.0571,0.987,-0.0495,-0.1529,-0.1598,-0.402,-0.9016,-0.0169,0.9143,-0.4047,-0.0085,0.0,0.0,-0.0017,-0.0017,0.0,38.6053,114.4268,21.846,-0.0854,-0.0141,0.1153,0.0,0.0435,-0.3724,0.0,0.0,0.0,4130874.2491,3205890.9034,4237587.1814,-3230.7751,-3688.0967,5936.3108,4130835.6437,3205776.4766,4237565.3354,-3230.6896,-3688.0825,5936.1955,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5741,-32.0083,3.0921,0.0396,0.4274,-0.9032,-0.0164,0.9041,0.4271,-0.999,0.0021,-0.0429,0.0,6.0922,-0.732,30.79682477139486,0.1545736070614903,-0.40720999999999996,6.796233876389247,14.360421962858803,,,32.2268
32.2268,81.429,-30.672,3.1,77.868,-28.915,2.929,-0.063,-0.153,-0.022,-0.074,-0.175,-0.022,-0.111,-2.46,25.149,0.02,0.008,-0.354,-0.009,0.0,0.0,875.067,-0.0,0.0,-0.0,0.0,0.0,-0.313,0.0,0.0,0.6804,-0.5994,-0.4215,-0.3584,0.2296,-0.9049,0.6392,0.7668,-0.0586,0.9871,-0.0495,-0.1525,-0.1595,-0.4024,-0.9015,-0.0167,0.9141,-0.4051,-0.0093,0.0,0.0,-0.0017,-0.0017,0.0,38.5877,114.4237,21.8699,-0.0854,-0.0141,0.1153,0.0,0.0435,-0.3724,0.0,0.0,0.0,4130189.4359,3205109.1975,4238845.1278,-3231.9195,-3688.9848,5935.1365,4130150.8482,3204994.7738,4238823.2578,-3231.8341,-3688.9707,5935.0211,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5629,-32.0414,3.0881,0.0396,0.4262,-0.9038,-0.0165,0.9046,0.4258,-0.9991,0.002,-0.0429,0.0,5.9144,-0.7364,30.82825950325448,0.1545736070614903,-0.40714500000000003,6.707504174408332,14.358129712109594,,,32.4391
32.4391,81.415,-30.704,3.095,77.852,-28.952,2.925,-0.063,-0.153,-0.022,-0.072,-0.172,-0.022,-0.106,-2.46,25.078,0.018,0.007,-0.309,-0.009,0.0,0.0,875.029,-0.0,0.0,-0.0,0.0,0.0,-0.313,0.0,0.0,0.6804,-0.6002,-0.4204,-0.3584,0.2279,-0.9053,0.6392,0.7667,-0.06,0.9871,-0.0496,-0.1522,-0.1592,-0.4027,-0.9014,-0.0166,0.914,-0.4054,-0.0087,0.0,0.0,-0.0017,-0.0017,0.0,38.5705,114.4207,21.8933,-0.0854,-0.0141,0.1154,0.0,0.0435,-0.3723,0.0,0.0,0.0,4129519.6461,3204344.7262,4240074.8066,-3233.0383,-3689.853,5933.988,4129481.0756,3204230.3055,4240052.9133,-3232.953,-3689.8389,5933.8726,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5509,-32.0747,3.0833,0.0396,0.4249,-0.9043,-0.0164,0.9052,0.4246,-0.999,0.0019,-0.0429,0.0,5.7418,-0.7409,30.859595606553242,0.1545736070614903,-0.407075,6.602864471635703,14.355661134379677,,,32.6412
32.6412,81.404,-30.733,3.091,77.839,-28.985,2.92,-0.063,-0.153,-0.022,-0.072,-0.172,-0.022,-0.103,-2.46,25.02,0.018,0.007,-0.309,-0.008,0.0,0.0,875.029,-0.0,0.0,-0.0,0.0,0.0,-0.313,0.0,0.0,0.6804,-0.601,-0.4193,-0.3584,0.2263,-0.9057,0.6392,0.7666,-0.0614,0.9872,-0.0497,-0.1518,-0.1589,-0.403,-0.9013,-0.0164,0.9138,-0.4058,-0.0079,0.0,0.0,-0.0017,-0.0017,0.0,38.5526,114.4176,21.9175,-0.0853,-0.0141,0.1154,0.0,0.0435,-0.3723,0.0,0.0,0.0,4128828.9548,3203556.4876,4241342.1637,-3234.1914,-3690.7477,5932.8038,4128790.4022,3203442.07,4241320.2462,-3234.1061,-3690.7336,5932.6883,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5415,-32.1049,3.0794,0.0396,0.4238,-0.9049,-0.0166,0.9058,0.4234,-0.999,0.0019,-0.0429,0.0,5.5786,-0.7421,30.888048983385143,0.1545736070614903,-0.40702,6.516519075665728,14.353721537591882,,,32.854
32.854,81.389,-30.767,3.086,77.822,-29.024,2.915,-0.066,-0.151,-0.023,-0.075,-0.171,-0.023,-0.098,-2.46,24.95,0.018,0.007,-0.309,-0.008,0.0,0.0,875.019,1.0,0.0,-0.0,0.0,0.0,-0.313,0.0,0.0,0.6804,-0.6016,-0.4185,-0.3584,0.225,-0.9061,0.6392,0.7665,-0.0625,0.9872,-0.0497,-0.1514,-0.1586,-0.4033,-0.9012,-0.0163,0.9137,-0.4061,-0.0079,0.0,0.0,-0.0017,-0.0017,0.0,38.5372,114.4149,21.9385,-0.0853,-0.0141,0.1155,0.0,0.0435,-0.3723,0.0,0.0,0.0,4128227.7117,3202870.4033,4242444.8186,-3235.1947,-3691.5261,5931.7729,4128189.1745,3202755.9885,4242422.88,-3235.1094,-3691.512,5931.6575,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5278,-32.1397,3.0745,0.0396,0.423,-0.9053,-0.0165,0.9062,0.4225,-0.999,0.0018,-0.0429,0.0,5.4434,-0.7437,30.921379092789508,0.1527416118809802,-0.406945,6.411576627016037,14.351076632881256,,,33.0653
33.0653,81.375,-30.799,3.081,77.806,-29.059,2.911,-0.072,-0.148,-0.023,-0.081,-0.165,-0.023,-0.094,-2.46,24.888,0.016,0.007,-0.274,-0.008,0.0,0.0,874.971,1.0,0.0,-0.0,0.0,0.0,-0.29,0.0,0.0,0.6804,-0.6023,-0.4174,-0.3584,0.2233,-0.9065,0.6392,0.7664,-0.0639,0.9873,-0.0498,-0.151,-0.1582,-0.4037,-0.9011,-0.0161,0.9135,-0.4064,-0.0079,0.0,0.0,-0.0017,-0.0017,0.0,38.5181,114.4114,21.9643,-0.0866,-0.0171,0.1153,0.0,0.0435,-0.3723,0.0,0.0,0.0,4127490.7049,3202029.4904,4243795.7294,-3236.4253,-3692.4827,5930.5092,4127452.1868,3201915.0789,4243773.7651,-3236.3386,-3692.4656,5930.3939,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.5157,-32.1727,3.0697,0.0396,0.4217,-0.9058,-0.0166,0.9067,0.4215,-0.999,0.0017,-0.0429,0.0,5.2881,-0.7457,30.95272139893357,0.14977650015940416,-0.406875,6.333916071238288,14.348608055151338,,,33.2732
33.2732,81.359,-30.83,3.076,77.788,-29.093,2.906,-0.079,-0.145,-0.023,-0.087,-0.16,-0.023,-0.091,-2.46,24.833,0.014,0.006,-0.244,-0.007,0.0,0.0,874.927,1.0,0.0,-0.0,0.0,0.0,-0.266,0.0,0.0,0.6804,-0.603,-0.4164,-0.3584,0.2219,-0.9068,0.6392,0.7663,-0.0651,0.9873,-0.0498,-0.1506,-0.1579,-0.404,-0.901,-0.016,0.9134,-0.4068,-0.0073,0.0,0.0,-0.0017,-0.0017,0.0,38.4998,114.407,21.9882,-0.0897,-0.0241,0.1149,0.0,0.0435,-0.3723,0.0,0.0,0.0,4126806.187,3201248.5574,4245049.7119,-3237.5694,-3693.3749,5929.3353,4126767.6872,3201134.1503,4245027.7238,-3237.4797,-3693.3508,5929.2204,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.501,-32.2047,3.0648,0.0396,0.4209,-0.9062,-0.0165,0.9072,0.4204,-0.999,0.0016,-0.0429,0.0,5.1381,-0.7502,30.98307079680773,0.14681280598094976,-0.40679499999999996,6.257654286681811,14.345786823460001,,,33.4819
33.4819,81.342,-30.859,3.071,77.77,-29.126,2.901,-0.086,-0.141,-0.024,-0.093,-0.156,-0.024,-0.088,-2.46,24.782,0.014,0.006,-0.241,-0.007,0.0,0.0,874.902,1.0,0.0,-0.0,0.0,0.0,-0.254,0.0,0.0,0.6804,-0.6036,-0.4155,-0.3584,0.2206,-0.9072,0.6392,0.7662,-0.0662,0.9874,-0.0499,-0.1503,-0.1575,-0.4043,-0.9009,-0.0158,0.9132,-0.4071,-0.0067,0.0,0.0,-0.0017,-0.0017,0.0,38.4811,114.4012,22.0117,-0.0928,-0.0309,0.1145,0.0,0.0435,-0.3723,0.0,0.0,0.0,4126129.2272,3200476.333,4246289.1689,-3238.7004,-3694.2566,5928.1745,4126090.746,3200361.9318,4246267.1572,-3238.6076,-3694.2257,5928.06,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.4854,-32.2344,3.0599,0.0396,0.4199,-0.9067,-0.0166,0.9075,0.4196,-0.999,0.0016,-0.0429,0.0,5.0116,-0.7517,31.011432117849704,0.1430279692927226,-0.40671,6.175452143989118,14.342789264787958,,,33.6903
33.6903,81.323,-30.888,3.066,77.75,-29.158,2.896,-0.093,-0.138,-0.024,-0.099,-0.15,-0.024,-0.085,-2.46,24.737,0.011,0.005,-0.192,-0.007,0.0,0.0,874.845,1.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6804,-0.6042,-0.4147,-0.3584,0.2193,-0.9075,0.6392,0.7661,-0.0673,0.9874,-0.0499,-0.1499,-0.1572,-0.4047,-0.9008,-0.0157,0.9131,-0.4074,-0.0067,0.0,0.0,-0.0017,-0.0017,0.0,38.4618,114.394,22.0352,-0.0958,-0.0377,0.114,0.0,0.0435,-0.3723,0.0,0.0,0.0,4125454.0442,3199706.2205,4247524.7001,-3239.8278,-3695.1354,5927.0166,4125415.5824,3199591.8265,4247502.6649,-3239.7319,-3695.0977,5926.9026,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.4677,-32.2642,3.0549,0.0396,0.4191,-0.9071,-0.0165,0.9079,0.4188,-0.999,0.0015,-0.043,0.0,4.888,-0.7557,31.039795424583584,0.14007141035914503,-0.40661499999999995,6.106321782668637,14.339439052154496,,,33.8993
33.8993,81.303,-30.917,3.061,77.729,-29.189,2.891,-0.099,-0.134,-0.025,-0.104,-0.144,-0.025,-0.082,-2.46,24.701,0.009,0.004,-0.148,-0.006,0.0,0.0,874.79,1.0,0.0,-0.0,0.0,0.0,-0.183,0.0,0.0,0.6804,-0.6047,-0.4139,-0.3584,0.2181,-0.9078,0.6392,0.766,-0.0683,0.9875,-0.05,-0.1495,-0.1569,-0.405,-0.9008,-0.0155,0.9129,-0.4078,-0.0058,0.0,0.0,-0.0017,-0.0017,0.0,38.4418,114.3854,22.0585,-0.0989,-0.0446,0.1136,0.0,0.0435,-0.3723,0.0,0.0,0.0,4124780.0747,3198937.5773,4248757.3423,-3240.9525,-3696.0123,5925.861,4124741.6329,3198823.1919,4248735.2838,-3240.8537,-3695.9677,5925.7474,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.4487,-32.2938,3.0501,0.0395,0.4184,-0.9075,-0.0167,0.9082,0.4181,-0.999,0.0014,-0.043,0.0,4.7679,-0.7592,31.06816071157094,0.13631214179228499,-0.40651499999999996,6.050499751205253,14.335912512540327,,,34.1048
34.1048,81.282,-30.944,3.056,77.706,-29.218,2.885,-0.106,-0.131,-0.025,-0.111,-0.142,-0.025,-0.08,-2.46,24.67,0.01,0.005,-0.172,-0.005,0.0,0.0,874.747,1.0,0.0,-0.0,0.0,0.0,-0.231,0.0,0.0,0.6804,-0.6052,-0.4132,-0.3584,0.2171,-0.908,0.6392,0.7659,-0.0692,0.9875,-0.05,-0.1491,-0.1566,-0.4053,-0.9007,-0.0154,0.9128,-0.4081,-0.005,0.0,0.0,-0.0017,-0.0017,0.0,38.4212,114.3753,22.0818,-0.1019,-0.0515,0.1133,0.0,0.0435,-0.3723,0.0,0.0,0.0,4124104.3873,3198167.0585,4249992.4546,-3242.0796,-3696.8908,5924.7025,4124065.966,3198052.6832,4249970.3728,-3241.9777,-3696.8394,5924.5893,0.0,0.0765,3.9732,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.1,-36.453,0.0,0.0,-1.0,-0.7071,0.7071,0.0,80.4285,-32.3214,3.0451,0.0395,0.4179,-0.9077,-0.0166,0.9085,0.4174,-0.999,0.0014,-0.0429,0.0,4.6629,-0.76,31.094537655350337,0.1333641631023867,-0.40641,5.990519851326309,14.332209645945449,,,34.3118
